"Year","OM","Total Divers","# Air Dives","# Air Divers","Air Dive Time (min)","# MIxed Gas Dives","# Mixed Gas Divers","Mixed Gas Time (mins)","# Nitrox Dives","# Nitrox Divers","Nitrox Dive Time (min)","ContactKey","# Hookah Dives","# Hookah Divers","Hookah Dive Time (min)","# Open Circuit Dives","# Open Circuit Divers","Open Circuit Dive Time (min)","# Rebreather Dives","# Rebreather Divers","Rebreather Dive Time (min)","# Surface Supplied Dives","# Surface Supplied Divers","Surface Supplied Dive Time (min)","# Computer Dives","# Computer Divers","Computer Dive Time (min)","# Software Dives","# Software Divers","Software Dive Time (min)","# Table Dives","# Table Divers","Table Dive Time (min)","# 0-30ft Dives","# 0-30ft Divers","#31-60ft Dives","#31-60ft Divers","#61-100ft Dives","#61-100ft Divers","# 101-130ft Dives","# 101-130ft Divers","# 131-150ft Dives","#131-150ft Divers","# 151-190ft Dives","#151-190ft Divers","# 191+ft Dives","# 191+ft Divers","# Science Dives","# Science Divers","Science Dive Time (min)","#T/P Dives","# T/P Divers","T/P Dive Time (min)","# Aquarium Dives","# Aquarium Divers","Aquarium Dive Time (min)","# Bluewater Dives","# Bluewater Divers","Blue Water Dive Time (min)","# IcePolar Dives","# IcePolar Divers","IcePolar Dive Time (min)","# Overhead Dives","# Overhead Divers","Overhead Dive Time (min)","# ReqDecomp Dives","# ReqDecomp Divers","ReqDecomp Dive Time (min)","# Sat Dives","# Sat Divers","Sat Dive Time (min)","Total  Dive Incidents"
"2013","Mote Marine Laboratory and Aquarium","21","1234","21","85697","8","1","655","9","1","870","24919","120","12","14420","1131","9","72802","0","0","0","0","0","0","1131","9","72802","0","0","0","120","12","14420","1214","21","20","6","7","3","3","3","2","1","0","1","5","1","1237","21","86557","14","3","665","120","12","14420","0","0","0","0","0","0","7","1","540","8","1","655","0","0","0","0"
"2014","Mote Marine Laboratory and Aquarium","29","1442","24","86383","11","1","845","22","2","1179","24919","322","15","17288","1153","10","71119","0","0","0","0","0","0","1152","9","71091","0","0","0","323","15","17316","1392","24","37","4","21","3","8","1","7","1","1","1","9","1","1449","24","87198","26","5","1209","323","15","17316","0","0","0","0","0","0","9","1","770","15","1","845","0","0","0","0"
"2015","Mote Marine Laboratory and Aquarium","37","1870","37","109423","22","1","2440","140","7","6589","24919","290","16","16373","1739","30","101854","3","1","225","0","0","0","1660","13","98287","0","0","0","372","30","20165","1774","37","161","7","51","7","17","7","7","1","2","1","20","1","2011","37","117083","21","8","1369","375","25","20285","0","0","0","0","0","0","20","1","2300","40","1","3269","0","0","0","0"
"2016","Mote Marine Laboratory and Aquarium","39","1633","39","104189","24","1","1960","11","2","680","24919","287","15","14897","1381","31","91932","0","0","0","0","0","0","1310","12","88302","0","0","0","358","27","18527","1545","39","64","6","32","6","2","2","9","1","5","1","11","1","1647","39","105618","21","8","1211","358","27","18527","0","0","0","0","0","0","20","1","1605","32","1","2524","0","0","0","0"
"2017","Mote Marine Laboratory and Aquarium","49","1802","44","102976","18","1","1624","33","4","1881","24919","296","15","16596","1557","24","89885","0","0","0","0","0","0","1519","22","88137","0","0","0","334","22","18344","1735","43","68","9","21","4","6","2","7","1","2","1","14","1","1762","39","100924","91","10","5557","334","22","18344","0","0","0","0","0","0","24","1","2084","38","1","3089","0","0","0","0"
"2019","Mote Marine Laboratory and Aquarium","28","2380","27","144841","8","1","565","87","9","2496","24919","0","0","0","2474","28","147849","1","1","53","0","0","0","2475","28","147902","0","0","0","0","0","0","2342","28","54","13","49","11","21","3","2","1","3","1","4","1","2376","20","141516","99","15","6386","0","0","0","0","0","0","0","0","0","9","1","63","15","1","730","0","0","0","0"
"2020","Mote Marine Laboratory and Aquarium","51","2692","50","156534","21","1","733","138","9","5099","24919","173","18","10307","2668","44","151601","10","1","458","0","0","0","2490","28","142929","0","0","0","361","29","19437","2625","51","162","11","36","9","15","3","3","1","8","1","2","1","2745","35","157705","106","32","4661","380","29","20082","0","0","0","0","0","0","6","1","220","19","2","873","0","0","0","0"
"2021","Mote Marine Laboratory and Aquarium","62","3571","59","205458","24","4","2464","229","10","11592","24919","204","19","11324","3605","58","207129","15","2","1061","0","0","0","3197","32","186553","0","0","0","627","33","32961","3410","60","203","16","144","14","50","8","4","3","8","4","5","1","3653","62","211543","171","34","7971","624","33","32808","0","0","0","0","0","0","4","1","430","14","2","843","0","0","0","0"
"2022","Mote Marine Laboratory and Aquarium","77","4786","76","266321","22","4","1191","318","11","9805","24919","189","23","11089","4925","74","265404","12","2","824","0","0","0","4571","39","247627","0","0","0","555","39","29690","4672","76","317","24","108","13","12","5","4","3","10","4","3","1","4888","74","266241","238","40","11076","554","38","29660","0","0","0","0","0","0","19","3","1228","21","4","1265","0","0","0","0"
"2023","Mote Marine Laboratory and Aquarium","40","4183","39","241148","28","3","2138","72","12","2742","24919","0","0","0","4252","40","243866","31","2","2162","0","0","0","4283","40","246028","0","0","0","0","0","0","4017","40","166","25","57","13","18","7","8","3","8","2","9","1","4251","40","243207","32","3","2821","0","0","0","0","0","0","0","0","0","11","1","984","28","3","2170","0","0","0","0"
"2024","Mote Marine Laboratory and Aquarium","64","1155","60","60340","26","3","2131","161","6","2732","24919","122","22","6710","1196","61","56393","24","1","2100","0","0","0","850","29","38143","0","0","0","492","39","27060","1198","63","85","10","17","7","22","5","3","3","8","3","9","1","1313","64","63895","29","8","1308","496","39","27220","0","0","0","0","0","0","6","1","438","26","3","2178","0","0","0","0"
"2025","Mote Marine Laboratory and Aquarium","153","4735","148","271803","11","3","855","219","16","8230","24919","115","24","7125","4825","152","272722","9","1","811","16","6","230","4421","112","254268","12","3","876","532","422","25744","4671","151","147","26","109","22","28","10","3","2","3","3","4","1","4714","152","266727","251","34","14161","504","40","23956","0","0","0","0","0","0","0","0","0","12","3","876","0","0","0","0"
"2018","National Aeronautics and Space Administration","3","37","2","1287","0","0","0","2","1","120","24920","0","0","0","39","3","1407","0","0","0","0","0","0","8","2","382","0","0","0","31","1","1025","30","1","9","3","0","0","0","0","0","0","0","0","0","0","30","2","1024","9","3","383","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","National Aeronautics and Space Administration","12","181","12","4525","0","0","0","0","0","0","24920","0","0","0","181","12","4525","0","0","0","0","0","0","181","12","4525","0","0","0","0","0","0","120","10","40","6","21","2","0","0","0","0","0","0","0","0","76","12","1900","105","12","2625","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2009","National Aeronautics and Space Administration","6","106","6","3363","0","0","0","0","0","0","24920","0","0","0","106","6","3363","0","0","0","0","0","0","106","6","3363","0","0","0","0","0","0","49","6","34","6","23","6","0","0","0","0","0","0","0","0","74","6","2345","32","6","1018","0","0","0","4","2","80","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2010","National Aeronautics and Space Administration","5","78","5","2440","0","0","0","0","0","0","24920","0","0","0","78","5","2440","0","0","0","0","0","0","78","5","2440","0","0","0","0","0","0","40","5","18","5","20","4","0","0","0","0","0","0","0","0","58","5","1740","20","5","700","0","0","0","4","2","72","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011","National Aeronautics and Space Administration","5","81","5","2806","0","0","0","0","0","0","24920","0","0","0","81","5","2806","0","0","0","0","0","0","81","5","2806","0","0","0","0","0","0","43","5","20","5","12","4","6","2","0","0","0","0","0","0","56","5","2001","25","5","805","0","0","0","6","2","185","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2012","National Aeronautics and Space Administration","3","65","3","1200","0","0","0","0","0","0","24920","0","0","0","65","3","1200","0","0","0","0","0","0","65","3","1200","0","0","0","0","0","0","37","3","15","3","13","3","0","0","0","0","0","0","0","0","25","3","410","40","3","790","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013","National Aeronautics and Space Administration","4","16","4","815","0","0","0","0","0","0","24920","0","0","0","16","4","815","0","0","0","0","0","0","10","2","559","0","0","0","6","3","256","6","2","7","3","3","2","0","0","0","0","0","0","0","0","3","1","130","13","3","685","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014","National Aeronautics and Space Administration","9","84","9","3344","0","0","0","0","0","0","24920","0","0","0","84","9","3344","0","0","0","0","0","0","46","5","1914","0","0","0","38","4","1430","49","6","35","8","0","0","0","0","0","0","0","0","0","0","57","8","2390","27","5","954","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","National Aeronautics and Space Administration","8","76","8","3002","0","0","0","0","0","0","24920","0","0","0","75","8","2992","1","1","10","0","0","0","42","4","1806","0","0","0","34","4","1196","40","5","24","7","12","3","0","0","0","0","0","0","0","0","47","8","1788","29","5","1214","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016","National Aeronautics and Space Administration","4","45","4","1721","0","0","0","0","0","0","24920","0","0","0","45","4","1721","0","0","0","0","0","0","16","3","599","0","0","0","29","3","1122","33","3","12","2","0","0","0","0","0","0","0","0","0","0","12","3","527","33","4","1194","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","National Aeronautics and Space Administration","3","29","2","1601","0","0","0","3","1","133","24920","0","0","0","32","3","1734","0","0","0","0","0","0","6","2","263","0","0","0","26","1","1471","25","2","7","3","0","0","0","0","0","0","0","0","0","0","24","1","1396","8","3","338","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","National Aeronautics and Space Administration","3","8","3","277","0","0","0","0","0","0","24920","0","0","0","8","3","277","0","0","0","0","0","0","2","1","111","0","0","0","6","2","166","3","3","5","3","0","0","0","0","0","0","0","0","0","0","8","3","277","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020","National Aeronautics and Space Administration","0","0","0","0","0","0","0","0","0","0","24920","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021","National Aeronautics and Space Administration","2","6","2","254","0","0","0","0","0","0","24920","0","0","0","6","2","254","0","0","0","0","0","0","2","1","102","0","0","0","4","2","152","2","1","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","6","2","254","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","National Aeronautics and Space Administration","3","0","0","0","0","0","0","0","0","0","24920","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023","National Aeronautics and Space Administration","3","0","0","0","0","0","0","0","0","0","24920","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","National Aeronautics and Space Administration","1","7","1","324","0","0","0","0","0","0","24920","0","0","0","7","1","324","0","0","0","0","0","0","7","1","324","0","0","0","0","0","0","3","1","4","1","0","0","0","0","0","0","0","0","0","0","2","1","101","5","1","223","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025","National Aeronautics and Space Administration","1","2","1","108","0","0","0","4","1","192","24920","0","0","0","6","1","300","0","0","0","0","0","0","6","1","300","0","0","0","0","0","0","1","1","5","1","0","0","0","0","0","0","0","0","0","0","2","1","90","4","1","210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2018","NC Aquarium At Ft Fisher","15","79","15","3805","0","0","0","5","2","145","24921","0","0","0","84","17","3950","0","0","0","0","0","0","10","2","321","0","0","0","74","15","3629","74","13","8","3","2","1","0","0","0","0","0","0","0","0","5","2","145","79","15","3805","74","15","3629","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2009","NC Aquarium At Ft Fisher","22","421","22","24967","0","0","0","0","0","0","24921","2","2","54","419","22","24913","0","0","0","0","0","0","65","9","2676","0","0","0","356","22","22291","373","22","13","5","15","5","20","4","0","0","0","0","0","0","92","10","3729","329","21","21238","356","22","22303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2010","NC Aquarium At Ft Fisher","21","316","20","19150","0","0","0","10","5","420","24921","10","4","330","316","21","19229","0","0","0","0","0","0","10","5","420","0","0","0","316","20","19139","316","20","20","0","0","0","10","5","0","0","0","0","0","0","53","10","2123","273","20","17436","314","20","19997","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011","NC Aquarium At Ft Fisher","17","310","17","19212","0","0","0","24","6","846","24921","12","3","612","322","17","19446","0","0","0","0","0","0","41","10","1542","0","0","0","293","17","18516","302","17","0","0","26","10","6","3","0","0","0","0","0","0","63","7","2830","271","16","17228","280","17","17877","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2012","NC Aquarium At Ft Fisher","17","249","17","12322","0","0","0","4","2","96","24921","50","9","2030","203","17","10388","0","0","0","0","0","0","4","2","96","0","0","0","249","17","12322","249","17","0","0","4","2","0","0","0","0","0","0","0","0","4","2","96","249","17","12322","237","17","11800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013","NC Aquarium At Ft Fisher","15","213","15","12553","0","0","0","17","4","626","24921","23","7","1331","207","15","11848","0","0","0","0","0","0","33","4","1528","0","0","0","197","15","11651","205","15","7","1","10","4","8","3","0","0","0","0","0","0","202","15","12074","28","10","1105","205","15","11680","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014","NC Aquarium At Ft Fisher","18","254","18","11481","0","0","0","16","5","480","24921","25","6","1522","245","18","10439","0","0","0","0","0","0","18","6","530","0","0","0","252","18","11431","252","18","0","0","0","0","18","6","0","0","0","0","0","0","40","9","1476","230","18","10485","237","17","10411","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","NC Aquarium At Ft Fisher","17","243","16","10347","0","0","0","6","3","200","24921","24","5","1034","225","17","9513","0","0","0","0","0","0","22","6","769","0","0","0","227","16","9778","229","16","0","0","16","5","4","2","0","0","0","0","0","0","34","5","983","215","17","9564","225","16","9688","0","0","0","0","0","0","1","1","120","0","0","0","0","0","0","0"
"2016","NC Aquarium At Ft Fisher","24","94","22","4181","0","0","0","13","5","401","24921","4","3","124","103","23","4458","0","0","0","0","0","0","9","3","273","0","0","0","98","24","4309","94","22","5","5","8","5","0","0","0","0","0","0","0","0","14","7","359","93","22","4223","94","22","4181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","NC Aquarium At Ft Fisher","24","130","24","5428","0","0","0","10","2","114","24921","0","0","0","140","24","5542","0","0","0","0","0","0","27","4","652","0","0","0","113","24","4890","120","24","11","4","8","4","1","1","0","0","0","0","0","0","22","4","443","118","24","5099","113","24","4890","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","NC Aquarium At Ft Fisher","12","110","11","4871","0","0","0","15","3","344","24921","13","4","665","112","11","4550","0","0","0","0","0","0","26","4","543","0","0","0","99","11","4672","97","9","8","2","20","4","0","0","0","0","0","0","0","0","26","4","543","99","11","4672","91","11","4336","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
